,Unnamed: 0,release,Title,genre,Language,Cast,Ratings,release_year
5107,5107,04/30/2015 ,Unfriended,"Horror, Thriller, Mystery",English,"['Shelley Hennig', 'Heather Sossaman', 'Renee Olstead', 'Matthew Bohrer', 'Moses Storm', 'Will Peltz', 'Jacob Wysocki', 'Courtney Halverson', 'Mickey River']",5.5,2015
5108,5108,04/18/1989 ,Casino Royale,"Adventure, Action, Comedy",English,"['David Niven', 'Peter Sellers', 'Ursula Andress', 'Orson Welles', 'Joanna Pettet', 'Daliah Lavi', 'Deborah Kerr', 'William Holden', 'Charles Boyer']",5.3,1989
5109,5109,04/18/1989 ,Casino Royale,"Adventure, Action, Comedy",English,"['David Niven', 'Peter Sellers', 'Ursula Andress', 'Orson Welles', 'Joanna Pettet', 'Daliah Lavi', 'Deborah Kerr', 'William Holden', 'Charles Boyer']",5.3,1989
5110,5110,05/26/1956 ,The Searchers,Western,English,"['John Wayne', 'Jeffrey Hunter', 'Vera Miles', 'Natalie Wood', 'Ward Bond', 'John Qualen', 'Olive Carey', 'Henry Brandon', 'Ken Curtis']",7.8,1956
5111,5111,01/16/2003 ,To Seduce an Enemy,"Mystery, Crime",Cantonese,"['Chin Ka-Lok', 'Teresa Mak', 'Carmen Yeung', 'Benny Lai Chun', 'Jewel Lee', 'Gobby Wong Ga-Ying', 'Philip Keung', 'Joe Lee Yiu-Ming', 'Monica Lo']",4.9,2003
5112,5112,09-07-2017,The Glass Castle,Drama,English,"['Brie Larson', 'Woody Harrelson', 'Naomi Watts', 'Max Greenfield', 'Sarah Snook', 'Ella Anderson', 'Chandler Head', 'Olivia Kate Rice', 'Sadie Sink']",7.2,2017
5113,5113,11/25/2014 ,The Science of Interstellar,Documentary,English,"['Matthew McConaughey', 'Kip Thorne', 'Sean Carroll']",6.8,2014
5114,5114,05-04-2021,Maggie Simpson in The Force Awakens from Its Nap,"Family, Animation, Comedy, Sci-Fi",English,[''],6.8,2021
5115,5115,10/16/2020 ,Cross the Line,"Thriller, Crime",Spanish,"['Mario Casas', 'Elisabeth Larena', 'Milena Smit', 'Fernando Valdivielso', 'Victor Solé', 'Joaquín Caserza', 'Javier Mula', 'Albert Green', 'Aleix Muñoz']",6.9,2020
5116,5116,10-12-1995,Showgirls,Drama,English,"['Elizabeth Berkley', 'Kyle MacLachlan', 'Gina Gershon', 'Glenn Plummer', 'Robert Davi', 'Alan Rachins', 'Gina Ravera', 'Lin Tucci', 'Greg Travis']",5.5,1995
5117,5117,01-12-2019,Fate/stay night: Heaven's Feel II. Lost Butterfly,"Animation, Action, Fantasy, Drama, Romance",Japanese,"['Noriaki Sugiyama', 'Noriko Shitaya', 'Hiroshi Kamiya', 'Ayako Kawasumi', 'Kana Ueda', 'Miki Ito', 'Jouji Nakata', 'Masane Tsukayama', 'Tomokazu Seki']",6.9,2019
5118,5118,08/19/2021 ,Reminiscence,"Mystery, Sci-Fi",English,"['Hugh Jackman', 'Rebecca Ferguson', 'Thandiwe Newton', 'Cliff Curtis', 'Marina de Tavira', 'Daniel Wu', 'Mojean Aria', 'Brett Cullen', 'Natalie Martinez']",6.7,2021
5119,5119,12/22/1994 ,Baby's Day Out,"Family, Comedy, Adventure, Crime, Drama",English,"['Joe Mantegna', 'Lara Flynn Boyle', 'Joe Pantoliano', 'Brian Haley', 'Cynthia Nixon', 'Fred Dalton Thompson', 'John Neville', 'Matthew Glave', 'Adam Robert Worton']",6.3,1994
5120,5120,06-08-2013,The Iceman,"Thriller, Crime, Drama",English,"['Michael Shannon', 'Winona Ryder', 'Ray Liotta', 'Chris Evans', 'David Schwimmer', 'James Franco', 'Stephen Dorff', 'Robert Davi', 'John Ventimiglia']",6.5,2013
5121,5121,06/15/2006 ,The Fast and the Furious: Tokyo Drift,"Action, Crime, Drama, Thriller",English,"['Lucas Black', 'Nathalie Kelley', 'Sung Kang', 'Shad Moss', 'Brian Tee', 'Leonardo Nam', 'Brian Goodman', 'Zachery Ty Bryan', 'Nikki Griffin']",6.4,2006
5122,5122,12-08-1966,Don't Look Now... We're Being Shot At!,"Comedy, War",French,"['Bourvil', 'house painter', 'Stanislas Lefort', 'Terry-Thomas', '""aka Big Moustache""', 'Peter Cunningham', 'Alan Mac Intosh', 'Juliette', 'Pierre Bertin', 'puppeteer', 'Sister Marie-Odile']",7.9,1966
5123,5123,09/21/2006 ,Talladega Nights: The Ballad of Ricky Bobby,Comedy,English,"['Will Ferrell', 'John C. Reilly', 'Jr.', 'Lucius Washington', 'Jean Girard', 'Reese Bobby', 'Lucy Bobby', 'Carley Bobby', 'Walker Bobby']",6.3,2006
5124,5124,10/14/2000 ,Plum Blossom,"Romance, Drama",Korean,"['Kim Rae-won', 'Kim Jeong-hyeon', 'Jin Hee-kyung', 'Bae Doona', 'Yoon Ji-hye']",5.9,2000
5125,5125,12-09-2010,Takers,"Action, Crime, Drama, Thriller",English,"['Chris Brown', 'Hayden Christensen', 'Matt Dillon', 'Michael Ealy', 'Idris Elba', 'Steve Harris', 'T.I.', 'Jay Hernandez', 'Johnathon Schaech']",6.2,2010
5126,5126,09-09-2022,"The Tunnel to Summer, the Exit of Goodbyes","Animation, Drama, Mystery, Romance, Sci-Fi",Japanese,"['Ouji Suzuka', 'Marie Iitoyo', 'Tasuku Hatanaka', 'Arisa Komiya', 'Haruka Terui', 'Rikiya Koyama', 'Seiran Kobayashi']",6.1,2022
5127,5127,05/29/2012 ,Abraham Lincoln vs. Zombies,"Horror, Action, Thriller",English,"['Bill Oberst Jr.', 'Baby Norman', 'Jason Vail', 'Jason Hughley', 'Don McGraw', 'Christopher Marrone', 'Anthony Paderewski']",4.0,2012
5128,5128,08/29/2017 ,Bring It On: Worldwide #Cheersmack,"Comedy, Romance",English,"['Cristine Prosperi', 'Jordan Rodrigues', '""Gia Lodge-OMeally""', 'Sophie Vavasseur', 'Sven Ruygrok', 'Stephan Lee Benson', 'Natalie Walsh', 'Vivica A. Fox', 'Kai Luke Brummer']",6.1,2017
5129,5129,08-09-2018,Unfriended: Dark Web,"Horror, Thriller, Mystery",English,"['Colin Woodell', 'Betty Gabriel', 'Rebecca Rittenhouse', 'Andrew Lees', 'Connor Del Rio', 'Stephanie Nogueras', 'Savira Windyani', 'Chelsea Alden', 'Alexa Mansour']",6.3,2018
5130,5130,06/24/1993 ,Dragon: The Bruce Lee Story,"Drama, History, Action",English,"['Jason Scott Lee', 'Lauren Holly', 'Robert Wagner', 'Michael Learned', 'Nancy Kwan', 'Kay Tong Lim', 'Ric Young', 'Luoyong Wang', 'Sterling Macer Jr.']",6.9,1993
5131,5131,03-09-1991,Doraemon: Nobita's Dorabian Nights,"Animation, Adventure, Fantasy",Japanese,"['Nobuyo Oyama', 'Michiko Nomura', 'Kazuya Tatekabe', 'Kaneta Kimotsuki', 'Noriko Ohara']",7.4,1991
5132,5132,03/26/1992 ,Fried Green Tomatoes,"Drama, Comedy",English,"['Kathy Bates', 'Jessica Tandy', 'Mary-Louise Parker', 'Mary Stuart Masterson', 'Cicely Tyson', 'Stan Shaw', '""Chris ODonnell""', 'Gailard Sartain', 'Timothy Scott']",7.7,1992
5133,5133,06/29/2022 ,On the Edge,"Drama, Thriller",French,"['Antonio de la Torre', 'Marine Vacth', 'Olivier Gourmet', 'Fabrice Adde', 'Nessbeal', 'Tibo Vandenborre', 'Alexandre Bouyer', 'Marie Papillon', 'Noé Englebert']",5.9,2022
5134,5134,06/18/2020 ,Idol Sex: LA Korean Women,"Romance, Drama",Korean,"['Lee Chae-dam', 'Hae Il', 'Jo Wan-jin', 'Kim So-jin', 'Tae Yeon']",1.0,2020
5135,5135,12-06-1973,Fantastic Planet,"Animation, Sci-Fi",French,"['Gérard Hernandez', 'Jean Valmont', 'Jennifer Drake', 'Yves Barsacq', 'Jeanine Forney', 'Éric Baugin', 'Jean Topart', 'William Coryn', 'Sylvie Lenoir']",7.7,1973
5136,5136,08/16/2019 ,Sextuplets,Comedy,English,"['Marlon Wayans', 'Bresha Webb', 'Michael Ian Black', 'Molly Shannon', 'Glynn Turman', 'Debbi Morgan', 'Robert Pralgo', 'Jwaundace Candece', 'Jason Graham']",6.3,2019
5137,5137,11-02-2017,A Bad Moms Christmas,Comedy,English,"['Mila Kunis', 'Kristen Bell', 'Kathryn Hahn', 'Susan Sarandon', 'Christine Baranski', 'Jay Hernandez', 'Cheryl Hines', 'Peter Gallagher', 'Justin Hartley']",6.3,2017
5138,5138,11/30/2012 ,Universal Soldier: Day of Reckoning,"Action, Sci-Fi, Thriller",English,"['Jean-Claude Van Damme', 'Scott Adkins', 'Dolph Lundgren', 'Andrei Arlovski', 'Mariah Bonner', 'Audrey P. Scott', 'Rus Blackwell', 'James DuMont', 'Dane Rhodes']",5.5,2012
5139,5139,07/16/1998 ,Fear and Loathing in Las Vegas,"Adventure, Drama, Comedy",English,"['Johnny Depp', 'Benicio del Toro', 'Tobey Maguire', 'Christina Ricci', 'Ellen Barkin', 'Gary Busey', 'Cameron Diaz', 'Mark Harmon', 'Katherine Helmond']",7.2,1998
5140,5140,09/15/2021 ,Miracle: Letters to the President,Drama,Korean,"['Park Jeong-min', 'Yoona', 'Lee Sung-min', 'Lee Soo-kyung', 'Jung Moon-sung', 'Park Chul-min', 'Yoo Seung-mok', 'Kim Kang-hoon', 'Ko Chang-seok']",7.3,2021
5141,5141,05/20/2022 ,Torn Hearts,"Horror, Thriller, Music",English,"['Katey Sagal', 'Abby Quinn', 'Alexxis Lemire', 'Joshua Leonard', 'Shiloh Fernandez', 'Alon McKlveen', 'Tadasay Young', 'Trina LaFargue', 'Sailor Larocque']",6.0,2022
5142,5142,02-10-2012,The Muppets,"Comedy, Music",English,"['Jason Segel', 'Amy Adams', 'Chris Cooper', 'Rashida Jones', 'Steve Whitmire', 'Peter Linz', 'Eric Jacobson', 'Dave Goelz', 'Bill Barretta']",6.7,2012
5143,5143,09/22/2017 ,Rendel,"Fantasy, Action, Crime",Finnish,"['Kris Gummerus', 'Rami Rusinen', 'Renne Korppila', 'Matti Onnismaa', 'Johnny Vivash', 'Bianca Bradey', 'Sheila Shah', 'Michael Majalahti', 'Michael Hall']",5.4,2017
5144,5144,05/29/2003 ,Old School,Comedy,English,"['Luke Wilson', 'Will Ferrell', 'Vince Vaughn', 'Jeremy Piven', 'Ellen Pompeo', 'Juliette Lewis', 'Leah Remini', 'Perrey Reeves', 'Craig Kilborn']",6.6,2003
5145,5145,09-02-2022,El test,Comedy,Spanish,"['Alberto San Juan', 'Miren Ibarguren', 'Blanca Suárez', 'Carlos Santos', 'Antonio Resines', 'Luna Fulgencio']",6.2,2022
5146,5146,07/28/2021 ,The Cursed: Dead Man’s Prey,"Thriller, Mystery, Horror",Korean,"['Uhm Ji-won', 'Jung Ji-so', 'Jung Moon-sung', 'Kim In-kwon', 'Go Gyu-pil', 'Oh Yoon-ah', 'Kwon Hae-hyo', 'Lee Sul', 'Jeon Kuk-hwan']",7.6,2021
5147,5147,04/25/1997 ,Volcano,"Sci-Fi, Action, Drama, Thriller",English,"['Tommy Lee Jones', 'Anne Heche', 'Gaby Hoffmann', 'Don Cheadle', 'Jacqueline Kim', 'Keith David', 'John Corbett', 'Michael Rispoli', 'John Carroll Lynch']",5.9,1997
5148,5148,05/14/2014 ,Obsessed,Drama,Korean,"['Song Seung-heon', 'Lim Ji-yeon', 'Cho Yeo-jeong', 'On Ju-wan', 'Yoo Hae-jin', 'Park Hyeok-kwon', 'Kim Hye-na', 'Um Tae-goo', 'Lee Seung-joon']",6.9,2014
5149,5149,01-05-2018,Day of the Dead: Bloodline,"Action, Horror",English,"['Sophie Skelton', 'Johnathon Schaech', 'Cristina Serafini', 'Teodora Duhovnikova', 'Jeff Gum', 'Lillian Blankenship', 'Marcus Vanco', 'Lorina Kamburova', 'Mark Rhino Smith']",4.6,2018
5150,5150,12/20/2019 ,Ip Man 4: The Finale,"Action, Drama, History",Cantonese,"['Donnie Yen', 'Wu Yue', 'Vanness Wu', 'Scott Adkins', 'Kent Cheng', 'Danny Chan Kwok-kwan', 'Ngo Ka-nin', 'Chris Collins', 'Vanda Lee']",7.2,2019
5151,5151,04-04-2002,Queen of the Damned,"Drama, Fantasy, Horror",English,"['Stuart Townsend', 'Aaliyah', 'Marguerite Moreau', 'Vincent Perez', 'Paul McGann', 'Lena Olin', 'Claudia Black', 'Bruce Spence', 'Christian Manon']",6.1,2002
5152,5152,01-12-2018,Inside,"Horror, Thriller",English,"['Rachel Nichols', 'Laura Harring', 'Ben Temple', 'Gillian Apter', 'Andrea Tivadar', 'Craig Stevenson', 'Stany Coppet', 'Richard Felix', 'Steve Howard']",5.0,2018
5153,5153,02/25/2011 ,Megamind: The Button of Doom,"Animation, Action, Comedy, Family",English,"['Will Ferrell', 'David Cross', 'Michelle Belforte', 'Jordan Alexander Hauser', 'Kevin Bailey', 'Dante James Hauser', 'Declan Swift', 'Fintan Thomas Swift']",6.7,2011
5154,5154,03/19/1998 ,Fallen,"Crime, Drama, Action, Thriller, Horror",English,"['Denzel Washington', 'John Goodman', 'Donald Sutherland', 'Embeth Davidtz', 'James Gandolfini', 'Elias Koteas', 'Gabriel Casseus', 'Michael J. Pagan', 'Robert Joy']",6.8,1998
5155,5155,06-11-2015,The Boy Next Door,Thriller,English,"['Jennifer Lopez', 'Ryan Guzman', 'Ian Nelson', 'John Corbett', 'Kristin Chenoweth', 'Hill Harper', 'Lexi Atkins', 'François Chau', 'Bailey Chase']",4.8,2015
5156,5156,02-08-1980,American Gigolo,"Crime, Drama, Mystery",English,"['Richard Gere', 'Lauren Hutton', 'Hector Elizondo', 'Nina van Pallandt', 'Bill Duke', 'Brian Davies', 'K Callan', 'Tom Stewart', 'Patricia Carr']",6.1,1980
5157,5157,03-07-1992,Doraemon: Nobita and the Kingdom of Clouds,"Animation, Fantasy",Japanese,"['Michiko Nomura', 'Kazuya Tatekabe', 'Kaneta Kimotsuki', 'Noriko Ohara', 'Nobuyo Oyama']",7.2,1992
5158,5158,12/26/2003 ,Lost in Translation,"Drama, Romance, Comedy",English,"['Bill Murray', 'Scarlett Johansson', 'Giovanni Ribisi', 'Anna Faris', 'Akiko Takeshita', 'Fumihiro Hayashi', 'Kazuyoshi Minamimagoe', 'Kazuko Shibata', 'Take']",7.4,2003
5159,5159,06-06-2006,The Break-Up,"Romance, Comedy",English,"['Jennifer Aniston', 'Vince Vaughn', 'Joey Lauren Adams', 'Ann-Margret', 'Jason Bateman', 'Judy Davis', '""Vincent DOnofrio""', 'Jon Favreau', 'Cole Hauser']",5.8,2006
5160,5160,10/21/2006 ,Paprika,"Animation, Mystery, Sci-Fi, Thriller",Japanese,"['Megumi Hayashibara', 'Tohru Emori', 'Katsunosuke Hori', 'Toru Furuya', 'Akio Otsuka', 'Koichi Yamadera', 'Hideyuki Tanaka', 'Daisuke Sakaguchi', 'Mitsuo Iwata']",7.8,2006
5161,5161,09-03-2016,Kuroko's Basketball - Movie: Winter Cup - Shadow and Light,Animation,Japanese,"['Kensho Ono', 'Yuki Ono', 'Junichi Suwabe', 'Hiroshi Kamiya', 'Ryohei Kimura', 'Daisuke Ono', 'Kenji Suzumura', 'Kenji Hamada', 'Fumiko Orikasa']",6.7,2016
5162,5162,07/25/2003 ,House of 1000 Corpses,"Horror, Crime",English,"['Sid Haig', 'Bill Moseley', 'Sheri Moon Zombie', 'Karen Black', 'Erin Daniels', 'Chris Hardwick', 'Rainn Wilson', 'Jennifer Jostyn', 'Tom Towles']",6.2,2003
5163,5163,10-08-2020,Made in Abyss: Dawn of the Deep Soul,"Animation, Adventure, Fantasy, Mystery",Japanese,"['Miyu Tomita', 'Mariya Ise', 'Shiori Izawa', 'Toshiyuki Morikawa', 'Inori Minase', 'Sayaka Ohara', 'Tetsu Inada', 'Eri Kitamura', 'Natsuko Hara']",8.0,2020
5164,5164,04/19/2007 ,Perfect Stranger,"Thriller, Crime, Mystery",English,"['Halle Berry', 'Bruce Willis', 'Giovanni Ribisi', 'Richard Portnow', 'Gary Dourdan', 'Florencia Lozano', 'Nicki Aycox', 'Kathleen Chalfant', 'Gordon MacDonald']",5.8,2007
5165,5165,12-10-2009,Death Note Relight 2: L's Successors,"TV Movie, Thriller, Animation, Crime, Drama, Fantasy",Japanese,"['Mamoru Miyano', 'Kappei Yamaguchi', 'Shidô Nakamura', 'Noriko Hidaka', 'Nozomu Sasaki', 'Aya Hirano', 'Ryou Naitou', 'Keiji Fujiwara', 'Hideo Ishikawa']",7.3,2009
5166,5166,08/27/2015 ,Assassination,"Action, Drama, Thriller",Korean,"['Jun Ji-hyun', 'Ha Jung-woo', 'Lee Jung-jae', 'Oh Dal-su', 'Cho Jin-woong', 'Lee Kyung-young', 'Choi Deok-moon', 'Kim Eui-sung', 'Park Byung-eun']",7.4,2015
5167,5167,12/26/2000 ,Little Nicky,"Comedy, Fantasy",English,"['Adam Sandler', 'Patricia Arquette', 'Harvey Keitel', 'Rhys Ifans', '""Tom Tiny Lister Jr.""', 'Rodney Dangerfield', 'Allen Covert', 'Peter Dante', 'Jonathan Loughran']",5.9,2000
5168,5168,04/17/2008 ,Street Kings,"Action, Crime, Drama, Thriller",English,"['Keanu Reeves', 'Forest Whitaker', 'Chris Evans', 'Hugh Laurie', 'Naomie Harris', 'Cedric the Entertainer', 'Martha Higareda', 'Common', 'Angela Sun']",6.6,2008
5169,5169,10/28/2017 ,Harry Potter: A History Of Magic,Documentary,English,"['Imelda Staunton', 'J.K. Rowling', 'David Thewlis', 'Warwick Davis', 'Evanna Lynch', 'Mark Williams', 'Miriam Margolyes']",7.3,2017
5170,5170,04-02-2009,Fast & Furious,"Action, Crime, Drama, Thriller",English,"['Vin Diesel', 'Paul Walker', 'Michelle Rodriguez', 'Jordana Brewster', 'John Ortiz', 'Laz Alonso', 'Sung Kang', 'Tego Calderon', 'Gal Gadot']",6.7,2009
5171,5171,09-05-2008,La conjura de El Escorial,History,Spanish,"['Jason Isaacs', 'Julia Ormond', 'Jürgen Prochnow', 'Jordi Mollà', 'Joaquim de Almeida', 'Juanjo Puigcorbé', 'Blanca Jara', 'Nacho Aldeguer']",4.4,2008
5172,5172,05/30/2022 ,Explorer: The Deepest Cave,"Documentary, TV Movie",English,['Bill Stone'],4.7,2022
5173,5173,07-01-1977,Smokey and the Bandit,"Action, Adventure, Comedy",English,"['Burt Reynolds', 'Sally Field', 'Jerry Reed', 'Jackie Gleason', 'Mike Henry', 'Paul Williams', 'Pat McCormick', 'Linda McClure', 'Susan McIver']",6.9,1977
5174,5174,12-03-2020,The War with Grandpa,"Comedy, Family",English,"['Robert De Niro', 'Uma Thurman', 'Rob Riggle', 'Oakes Fegley', 'Laura Marano', 'Cheech Marin', 'Jane Seymour', 'Christopher Walken', 'Juliocesar Chavez']",6.5,2020
5175,5175,01/26/1978 ,Die neuen Abenteuer des Sanitätsgefreiten Neumann,Comedy,German,"['Peter Steiner', 'Peter Hinrichsen', 'Teddy Kever', 'Anderl Bäuerl', 'Sascha Atzenbeck', 'Erwin Neuhauser', 'Siggi Buchner', 'Ferry Sala', 'Harry Miller']",7.5,1978
5176,5176,07-03-1991,Problem Child 2,Comedy,English,"['John Ritter', 'Michael Oliver', 'Jack Warden', 'Laraine Newman', 'Amy Yasbeck', 'Ivyann Schwan', 'Gilbert Gottfried', 'Paul Willson', 'Alan Blumenfeld']",5.8,1991
5177,5177,05-08-2014,Chef,Comedy,English,"['Jon Favreau', 'Sofía Vergara', 'Emjay Anthony', 'John Leguizamo', 'Scarlett Johansson', 'Dustin Hoffman', 'Oliver Platt', 'Bobby Cannavale', 'Amy Sedaris']",7.1,2014
5178,5178,10/31/2019 ,47 Meters Down,"Horror, Thriller, Adventure",English,"['Mandy Moore', 'Claire Holt', 'Matthew Modine', 'Chris Johnson', 'Yani Gellman', 'Santiago Segura', 'Axel Mansella', 'Mayra Juárez']",5.8,2019
5179,5179,04-04-2014,Bermuda Tentacles,Sci-Fi,English,"['John Savage', 'Linda Hamilton', 'Jamie Kennedy', 'Mýa', 'Justin Cuomo', 'Jeff Rector', 'Andy Clemence', 'Stephanie Cantu', 'Trevor Donovan']",4.1,2014
5180,5180,11/17/2017 ,Godzilla: Planet of the Monsters,"Action, Sci-Fi, Animation",Japanese,"['Mamoru Miyano', 'Takahiro Sakurai', 'Kana Hanazawa', 'Tomokazu Sugita', 'Yuki Kaji', 'Junichi Suwabe']",6.3,2017
5181,5181,03-09-2023,Masquerade,"Drama, Comedy, Romance, Crime",French,"['Isabelle Adjani', 'François Cluzet', 'James Wilby', 'Marine Vacth', 'Pierre Niney', 'Emmanuelle Devos', 'Laura Morante', 'Charles Berling', 'Nicolas Briançon']",7.0,2023
5182,5182,11/26/2015 ,Mutual Relations,"Comedy, Romance",Korean,"['Kim Hwa-yeon', 'Ji Eun-seo', 'Park Cho-hyeon', 'Lee Ah-reum', 'SUN', 'Tae Won-seok', 'Kim Moo-young', 'Kim Yong-jin']",5.4,2015
5183,5183,12/26/2006 ,Babel,Drama,English,"['Brad Pitt', 'Cate Blanchett', 'Gael García Bernal', 'Adriana Barraza', 'Rinko Kikuchi', 'Koji Yakusho', 'Satoshi Nikaido', 'Harriet Walter', 'Michael Maloney']",7.2,2006
5184,5184,10-02-2013,Puppylove,"Romance, Drama",French,"['Solène Rigot', 'Audrey Bastien', 'Vincent Perez', 'Vadim Goldberg', 'Thomas Coumans', 'Joel Basman', 'Valérie Bodson', 'Eric da Costa', 'Théo Dardenne']",6.0,2013
5185,5185,09-12-2011,Intruders,"Thriller, Horror, Fantasy",English,"['Clive Owen', 'Carice van Houten', 'Ella Purnell', 'Adrian Rawlins', 'Daniel Brühl', 'Ella Hunt', 'Kerry Fox', 'Pilar López de Ayala', 'Izán Corchero']",5.4,2011
5186,5186,08/21/2020 ,The Unfamiliar,"Thriller, Horror",English,"['Jemima West', 'Christopher Dane', 'Rebecca Hanssen', 'Harry McMillan-Hunt', 'Rachel Lin', 'Tori Butler-Hart', 'Guy Warren-Thomas', 'Beatrice Woolrych', 'Ben Lee']",5.9,2020
5187,5187,10-05-1978,Drunken Master,"Action, Comedy",Cantonese,"['Jackie Chan', 'Yuen Siu-Tien', 'Hwang Jang-Lee', 'Lam Kau', 'Linda Lin Ying', 'Dean Shek', 'Chiang Kam', 'Max Lee Chiu-Chun', 'Yuen Shun-Yi']",7.4,1978
5188,5188,08-05-1983,Flashdance,"Drama, Romance",English,"['Jennifer Beals', 'Michael Nouri', 'Sunny Johnson', 'Kyle T. Heffner', 'Cynthia Rhodes', 'Lee Ving', 'Ron Karabatsos', 'Lilia Skala', 'Philip Bruns']",6.5,1983
5189,5189,09/29/1994 ,Natural Born Killers,"Crime, Thriller, Drama",English,"['Woody Harrelson', 'Juliette Lewis', 'Robert Downey Jr.', 'Tommy Lee Jones', 'Tom Sizemore', 'Rodney Dangerfield', 'Edie McClurg', 'Jared Harris', 'Russell Means']",7.1,1994
5190,5190,08/14/2020 ,Project Power,"Action, Crime, Sci-Fi",English,"['Jamie Foxx', 'Joseph Gordon-Levitt', 'Dominique Fishback', 'Rodrigo Santoro', 'Courtney B. Vance', 'Amy Landecker', 'Machine Gun Kelly', 'Tait Fletcher', 'Allen Maldonado']",6.5,2020
5191,5191,12-06-2019,StarDog and TurboCat,"Animation, Comedy, Family",English,"['Luke Evans', 'Nick Frost', 'Gemma Arterton', 'Bill Nighy', 'Ben Bailey Smith', 'Rachael Louise Miller', 'Cory English', 'Morgan Cambs', 'Ben Smith']",7.2,2019
5192,5192,09/27/2019 ,In the Shadow of the Moon,"Sci-Fi, Thriller",English,"['Boyd Holbrook', 'Cleopatra Coleman', 'Michael C. Hall', 'Bokeem Woodbine', 'Sarah Dugdale', 'Rudi Dharmalingam', 'Rachel Keller', 'Quincy Kirkwood', 'Philippa Domville']",6.1,2019
5193,5193,01/27/2005 ,Closer,"Drama, Romance",English,"['Julia Roberts', 'Jude Law', 'Natalie Portman', 'Clive Owen', 'Colin Stinton', 'Nick Hobbs', 'Steve Benham', 'Elizabeth Bower', 'Ray Donn']",6.8,2005
5194,5194,03/15/1933 ,King Kong,"Adventure, Fantasy, Horror",English,"['Robert Armstrong', 'Fay Wray', 'Bruce Cabot', 'Frank Reicher', 'Victor Wong', 'James Flavin', 'Sam Hardy', 'Noble Johnson', 'Steve Clemente']",7.6,1933
5195,5195,03/15/1933 ,King Kong,"Adventure, Fantasy, Horror",English,"['Robert Armstrong', 'Fay Wray', 'Bruce Cabot', 'Frank Reicher', 'Victor Wong', 'James Flavin', 'Sam Hardy', 'Noble Johnson', 'Steve Clemente']",7.6,1933
5196,5196,03/15/1933 ,King Kong,"Adventure, Fantasy, Horror",English,"['Robert Armstrong', 'Fay Wray', 'Bruce Cabot', 'Frank Reicher', 'Victor Wong', 'James Flavin', 'Sam Hardy', 'Noble Johnson', 'Steve Clemente']",7.6,1933
5197,5197,08/28/2009 ,Halloween II,Horror,English,"['Scout Taylor-Compton', 'Malcolm McDowell', 'Brad Dourif', 'Tyler Mane', 'Sheri Moon Zombie', 'Angela Trimbur', 'Danielle Harris', 'Chase Wright Vanek', 'Caroline Williams']",5.4,2009
5198,5198,08-03-2017,The Wall,"War, Thriller, Drama",English,"['Aaron Taylor-Johnson', 'John Cena', 'Laith Nakli']",6.3,2017
5199,5199,01/23/2001 ,Traffic,"Thriller, Drama, Crime",English,"['Michael Douglas', 'Benicio del Toro', 'Catherine Zeta-Jones', 'Don Cheadle', 'Erika Christensen', 'Jacob Vargas', 'Luis Guzmán', 'Miguel Ferrer', 'Topher Grace']",7.1,2001
5200,5200,11-04-2019,Swapping: Perfect Neighbor,Romance,Korean,"['Yoo Jung', 'Lee Eun-mi', 'Hae Il', 'Jo Wan-jin']",4.7,2019
5201,5201,09/16/2016 ,The Healer,"Family, Drama, Comedy",English,"['Oliver Jackson-Cohen', 'Camilla Luddington', 'Jonathan Pryce', 'Jorge Garcia', 'Kaitlyn Bernard', 'Adrian G. Griffiths', 'Jeremy Akerman', 'Brian Downey', 'Suresh John']",7.2,2016
5202,5202,01/19/2006 ,Memoirs of a Geisha,"Drama, Romance, History",English,"['Zhang Ziyi', 'Gong Li', 'Michelle Yeoh', 'Ken Watanabe', 'Suzuka Ohgo', 'Kaori Momoi', 'Koji Yakusho', 'Youki Kudoh', 'Togo Igawa']",7.7,2006
